"GEOID","year","population"
"2430653",2024,1166.84056536212
"2430665",2024,567.738952966974
"2430675",2024,1100.94436786958
"2430325",2024,734.317288168933
"2430355",2024,6958.78245020463
"2430602",2024,3547.86304434295
"2430832",2024,1082.28760390116
"2430937",2024,1079.21154754706
"2430942",2024,1078.19624867048
"1505070",2024,1.28515999438241
"1505140",2024,2630.62761336177
"2430092",2024,1103.87712727475
"1110100",2024,2386.01838983775
"1110250",2024,877.542662643344
"2810630",2024,1730.51414356368
"2430141",2024,322.268817183707
"2430155",2024,739.503188067938
"3935150",2024,310.763841265813
"3970800",2024,391.345363054312
"2810800",2024,5054.38415684924
"4290850",2024,609.285074471276
"5550235",2024,71.1157240998
"5550240",2024,365.469462522025
"5550245",2024,2262.49817909069
"5550250",2024,345.487532158848
"3100700",2024,1411.90739912399
"3100750",2024,2414.95820801025
"5550255",2024,273.640059915757
"3970550",2024,657.688808716252
"3970200",2024,1538.05827650311
"3970100",2024,344.277132480405
"3970300",2024,319.772303452948
"3235670",2024,157.075493701181
"1160450",2024,1108.65014656353
"5550415",2024,268.337895604847
"5550420",2024,7.75042100809515
"5550425",2024,229.773937143385
"5550435",2024,3174.12527223249
"5550440",2024,440.805249860045
"5550445",2024,1382.42682857952
"5550450",2024,735.613005811349
"5550463",2024,178.714389353991
"5550453",2024,188.634911873611
"5550458",2024,92.7257351945154
"5550470",2024,178.782502068672
"5550475",2024,131.965816275217
"5550480",2024,237.315853810054
"5550485",2024,550.769622398249
"5550155",2024,11981.7920361707
"5550165",2024,27705.77417582
"5550353",2024,31744.727142761
"5550333",2024,1748.6187797889
"5550380",2024,19503.785604397
"5550405",2024,7802.51555883172
"5550430",2024,5983.03413778408
"5550505",2024,84660.0263404987
"5550540",2024,27258.0900501797
"5550640",2024,121719.089062468
"5550660",2024,4640.56816882011
"5550030",2024,322.380990954582
"3235420",2024,389.391976488405
"3235520",2024,1288.7141309696
"3235540",2024,1094.25979886123
"3235600",2024,107.873902242165
"3235650",2024,233.430913528195
"5550575",2024,125.509243451525
"5550580",2024,190.991464830935
"5550585",2024,264.68605021758
"5550590",2024,97.8590059285052
"5550595",2024,91.6715469206683
"5550600",2024,53.3309411369264
"5550605",2024,8.94116897508502
"5550610",2024,43.8049705154262
"5550615",2024,275.871344289764
"5550620",2024,530.155796075569
"5550630",2024,218.252144915372
"2430530",2024,1237.71027967289
"2430540",2024,938.305561729256
"2430730",2024,488.530420215277
"2430735",2024,7790.43009885676
"2430710",2024,683.526975777893
"2430815",2024,1124.14020234009
"2430820",2024,1056.47793100997
"2430825",2024,1184.78535537506
"2430830",2024,1214.57474492626
"2430860",2024,2870.26291889163
"2430865",2024,1553.34958738636
"2430960",2024,685.613468723241
"1160650",2024,167.50206994703
"0605500",2024,1121.60517521448
"0605600",2024,464.266219849657
"2810850",2024,1663.61195985414
"2810870",2024,1238.91621281288
"1160600",2024,2978.34240998309
"5550625",2024,252.531177016848
"1150400",2024,1062.27986047846
"1150550",2024,485.802809287619
"0855100",2024,157.335082351638
"5550665",2024,49811.6465378918
"2430160",2024,1757.32121636144
"2430260",2024,6502.78156056637
"2430280",2024,2477.66798072664
"2430290",2024,1205.08146580973
"2430862",2024,420.327280186717
"2430880",2024,1435.33078443833
