"GEOID","year","population"
"2430653",2023,1239.10775641339
"2430665",2023,619.573853603302
"2430675",2023,1096.63479261941
"2430325",2023,736.866940313731
"2430355",2023,6926.27243779521
"2430602",2023,3563.22893170734
"2430832",2023,1070.82487485235
"2430937",2023,1149.3525260497
"2430942",2023,1139.60162610634
"1505070",2023,1.28028699017887
"1505140",2023,2618.78824373248
"2430092",2023,1129.28023443519
"1110100",2023,2385.41899201763
"1110250",2023,877.040779720912
"2810630",2023,1775.7676125142
"2430141",2023,349.98371424654
"2430155",2023,757.848756947271
"3935150",2023,332.866027821554
"3970800",2023,399.355818638403
"2810800",2023,5111.90772241796
"4290850",2023,604.770496673572
"5550235",2023,74.6392267383635
"5550240",2023,365.022399508136
"5550245",2023,2233.37988613172
"5550250",2023,364.096649133135
"3100700",2023,1454.59776570278
"3100750",2023,2489.81168757766
"5550255",2023,270.352409973391
"3970550",2023,690.204130697763
"3970200",2023,1625.90111507848
"3970100",2023,361.945255791536
"3970300",2023,325.01557663572
"3235670",2023,161.539352738066
"1160450",2023,1132.0552730288
"5550415",2023,268.021767513739
"5550420",2023,7.97805802058429
"5550425",2023,238.84658033587
"5550435",2023,3197.32886585587
"5550440",2023,460.199021275155
"5550445",2023,1392.65930713872
"5550450",2023,750.239876032574
"5550463",2023,181.758757300209
"5550453",2023,197.291281477315
"5550458",2023,96.2940917755477
"5550470",2023,185.929949037731
"5550475",2023,138.558441976085
"5550480",2023,244.509049023734
"5550485",2023,564.637183288578
"5550155",2023,12207.9851679248
"5550165",2023,27947.6884303104
"5550353",2023,32233.5167613323
"5550333",2023,1798.00463393331
"5550380",2023,19781.5375310794
"5550405",2023,8070.0515588526
"5550430",2023,6068.82682906425
"5550505",2023,83850.0187362542
"5550540",2023,27780.8090733082
"5550640",2023,120691.143860295
"5550660",2023,4748.14898141101
"5550030",2023,337.956842959393
"3235420",2023,396.12939130576
"3235520",2023,1344.8742381403
"3235540",2023,1134.20060617616
"3235600",2023,112.793418967398
"3235650",2023,242.087754979264
"5550575",2023,125.197899908293
"5550580",2023,193.798363024369
"5550585",2023,264.362832151275
"5550590",2023,102.710132098757
"5550595",2023,94.2594553418458
"5550600",2023,53.9818830015138
"5550605",2023,9.24813996907324
"5550610",2023,44.3636390985921
"5550615",2023,286.276510984171
"5550620",2023,529.460381559266
"5550630",2023,215.856851956662
"2430530",2023,1269.29136587193
"2430540",2023,970.194294810499
"2430730",2023,509.85984501554
"2430735",2023,7926.88222184971
"2430710",2023,682.430062208636
"2430815",2023,1203.16031371724
"2430820",2023,1153.78482660046
"2430825",2023,1176.07757444743
"2430830",2023,1321.30743429658
"2430860",2023,2849.16390677654
"2430865",2023,1539.58973320567
"2430960",2023,732.534400324672
"1160650",2023,167.617817857589
"0605500",2023,1138.1001813203
"0605600",2023,475.017081681483
"2810850",2023,1709.03924079012
"2810870",2023,1270.88487313327
"1160600",2023,2937.84438985627
"5550625",2023,259.480182396597
"1150400",2023,1048.2973590309
"1150550",2023,480.192110748147
"0855100",2023,157.477187899232
"5550665",2023,49776.4721260731
"2430160",2023,1736.71858401922
"2430260",2023,6533.70348419628
"2430280",2023,2659.67128479913
"2430290",2023,1290.28757633841
"2430862",2023,421.388254120146
"2430880",2023,1449.11328967356
"5550180",2023,46.9701650207207
"5550185",2023,36.2337279822677
"5550190",2023,269.861018779688
"5550195",2023,314.47621899494
"5590075",2023,14099.6500684182
"3340100",2023,727.585294363562
"2430695",2023,14.9445889098279
"5550260",2023,123.955708627589
"1505160",2023,45.5263020128186
"2490300",2023,630.96041350509
"2490500",2023,501.820906359702
"2490400",2023,1639.00980198523
"2490100",2023,541.080552774016
"2430085",2023,165.796688655464
"2430270",2023,2516.43426271121
"2430275",2023,449.405930832683
"2430312",2023,824.261366069419
"1160150",2023,880.483023760586
"1160300",2023,855.383104568999
"3235050",2023,7.06487693663803
"4290500",2023,147.879720166558
"1505564",2023,0.00723499993910082
"2430678",2023,1400.50121498028
"2430687",2023,6557.91520877507
"2430700",2023,1108.25287656533
"5590300",2023,32188.3949571809
"2430135",2023,201.517053907133
"2430330",2023,1398.88738683874
"2430350",2023,2498.50105592263
"2430390",2023,2954.59607339674
"2430400",2023,2107.81284555922
"2430520",2023,608.558304759529
"3235350",2023,28.1143840539735
"1505190",2023,13.2038909518305
"1505251",2023,6.25196410559147
"1505252",2023,7.48304796218872
"1505253",2023,6.95070994368075
"5550510",2023,583.030861759558
"5550515",2023,96.1985843004659
"5550520",2023,112.230101154186
"5550525",2023,270.891971724418
"5550530",2023,562.148444911931
"3235720",2023,243.318493776023
"5550050",2023,285.996841373853
"5550055",2023,333.303326771595
"5550060",2023,164.634617960546
"5550065",2023,685.287346877856
"5550070",2023,943.50338762207
"5550075",2023,19.0732980705798
"5550080",2023,686.559545822209
"5550085",2023,17.5366980461404
"4200600",2023,404.639215166128
"4200650",2023,3415.55888673003
"2430890",2023,842.77179752267
"2430950",2023,61.0153953206609
"2430170",2023,2868.28113678953
"2430250",2023,648.261128749507
"2430300",2023,1048.91339390882
"5550305",2023,895.11756182299
"5550310",2023,388.498674612492
"5550315",2023,486.663890564872
"5550680",2023,498.645955699962
"5550685",2023,170.884409114253
"5550690",2023,525.27307778364
"5550695",2023,104.385059127396
"5550095",2023,1160.39523364419
"5550100",2023,41.7509439631722
"5550105",2023,386.775503539946
"5550110",2023,58.8569861087017
"5550115",2023,191.626982413232
"5550125",2023,660.448346635516
"5550130",2023,183.753949516336
"5550135",2023,139.587006823975
"5550140",2023,1225.07952260057
"5550145",2023,246.815035302192
"5550150",2023,1318.51789605631
"5550160",2023,179.997810908593
"5550170",2023,170.048909836914
"5550175",2023,189.000467499413
"3970050",2023,1216.80578818306
"3970400",2023,283.860518925474
"3970650",2023,1096.70097225836
"5550328",2023,190.486657758243
"0990120",2023,200.657754476375
"1505451",2023,38.548974496458
"5550635",2023,264.873356482713
"5550645",2023,2751.29083015671
"5550650",2023,94.1306090895087
"5550655",2023,26.3179689813405
"5550670",2023,462.501757446269
"0335550",2023,295.0442119254
"0335800",2023,179.010234579326
"2490200",2023,93.9611746633891
"3340200",2023,796.424615262441
"5550295",2023,275.53727969341
"5550300",2023,1022.16616178583
"1505255",2023,6.91624208059375
"1505256",2023,10.3259880658297
"1505257",2023,27.2387100918404
"1505551",2023,9.59221507562324
"1505568",2023,1.00491097967279
"2430450",2023,3113.7028466412
"2430480",2023,275.67263144095
"2430502",2023,1433.38567071574
"2430525",2023,1587.42331873509
"2430550",2023,587.81886023447
"2430567",2023,3096.44154791502
"2430643",2023,2254.58789777377
"2430647",2023,578.115055015529
"5590150",2023,11234.4397474372
"5590225",2023,8143.8538818151
"5590525",2023,11010.9270371202
"2430060",2023,798.773448989828
"2430070",2023,1304.27965365318
"2430090",2023,1777.13306893369
"2430130",2023,526.859563780392
"2810400",2023,2334.20312846205
"2810600",2023,602.557534924243
"2430315",2023,1492.96819222701
"2430340",2023,1248.56408513959
"2430365",2023,1012.10404302079
"2430370",2023,812.505520764302
"2430425",2023,639.881438945333
"2430430",2023,2494.73546262113
"1505254",2023,9.78441083228518
"0990750",2023,276.971860065065
"3235800",2023,77.6886061140685
"0990850",2023,1642.89368877204
"5550320",2023,600.589911971885
"5550325",2023,162.280514646322
"5550343",2023,426.540512713254
"5550348",2023,101.890362132341
"5550358",2023,48.7810957492329
"2430945",2023,240.478250192682
"2175500",2023,111.789787992835
"2175600",2023,130.278195261955
"2430740",2023,2351.55019106696
"2430850",2023,662.71216003098
"2430852",2023,1884.15790140952
"1505560",2023,NA
"1505561",2023,2.27739589684643
"1505562",2023,1.0015070438385
"1505200",2023,1155.70070000263
"1505220",2023,278.984751364696
"1505258",2023,7.41985898069106
"1505259",2023,18.4771568287233
"1505260",2023,8.37134487513686
"1505261",2023,8.8630820036924
"1505262",2023,23.1195590540883
"1505263",2023,53.5882895287523
"1505351",2023,5.07697677248507
"1250300",2023,429.580137369021
"5590675",2023,30774.8666813952
"1860100",2023,267.780579946704
"1860200",2023,1219.93999444065
"1860300",2023,1363.69651368256
"1860400",2023,1918.95580785691
"1110300",2023,1851.05034380917
"1110500",2023,3667.14074733971
"1110600",2023,3744.83100084567
"1110650",2023,9930.1411270737
"0855200",2023,223.39820892713
"1505552",2023,5.89956897232332
"1505553",2023,2.26312895011506
"1505554",2023,5.18879798045964
"4290950",2023,973.247928203054
"1830350",2023,3.345266911826
"1310200",2023,666.817156923024
"1310300",2023,4353.89477423091
"1310500",2023,2662.25693135193
"5590600",2023,12795.2867446894
"0605200",2023,339.40808248025
"0605300",2023,241.193500969443
"1505565",2023,19.5086691989027
"5550700",2023,53.1125028226525
"5550705",2023,864.069823742524
"5550710",2023,482.538767938269
"5550715",2023,91.3399181012064
"5550720",2023,112.404759049416
"5550338",2023,128.077702887822
"5550365",2023,791.090708648904
"5550370",2023,113.604672056623
"5550375",2023,129.874588953331
"5550385",2023,119.760226754001
"5550390",2023,823.47588383453
"5550395",2023,347.199904542416
"5550400",2023,219.190210254397
"5550410",2023,128.303365025204
"5590375",2023,16761.9402473824
"5590450",2023,10116.1978747527
"5590825",2023,27345.547371789
"5550090",2023,345.60827805812
"4290990",2023,142.774115866223
"5550025",2023,10725.8054355493
"5550120",2023,27661.7432563804
"1860600",2023,996.495910388825
"3935250",2023,581.044845010038
"3935600",2023,713.663153038593
"0990600",2023,1577.24159837337
"1505558",2023,10.9772640415758
"1505559",2023,28.6655311103004
"3235290",2023,96.1798063605384
"1505569",2023,10.0212149852214
"0990050",2023,752.28277658637
"5550675",2023,404.325110563892
"1110400",2023,1629.90446788535
"5550535",2023,740.599291993831
